2026-01-03 14:04:18 | glass_breaking | 0.9375
2026-01-03 14:04:27 | glass_breaking | 0.9229
2026-01-03 14:04:58 | screams | 0.8483
2026-01-03 14:05:10 | screams | 0.8207
2026-01-03 14:05:14 | glass_breaking | 0.8204
2026-01-03 14:05:58 | screams | 0.8757
2026-01-03 14:06:39 | glass_breaking | 0.9033
2026-01-03 14:06:47 | glass_breaking | 0.9446
