2026-01-03 16:29:29 | screams | 0.8803
2026-01-03 16:29:36 | glass_breaking | 0.8826
2026-01-03 16:30:29 | screams | 0.8407
2026-01-03 16:31:12 | glass_breaking | 0.8475
2026-01-03 16:31:17 | glass_breaking | 0.8657
2026-01-03 16:31:25 | glass_breaking | 0.9443
2026-01-03 16:31:30 | glass_breaking | 0.9643
2026-01-03 16:32:11 | screams | 0.8026
2026-01-03 16:33:23 | screams | 0.8139
